Organism	Node	Score
Rat	309591	0
Rat	291597	0
Rat	300968	0
Rat	362377	0
Rat	362376	0
Rat	309758	0
Rat	304447	0
Rat	102551071	0
Rat	117557	0
Rat	64155	0
Rat	25620	0
Rat	25471	0
Rat	cpd:C07056	0
Rat	24252	0
Rat	300242	0
Rat	300247	0
Rat	300248	0
Rat	303519	0
Rat	300250	0
Rat	294853	0
Rat	450229	0
Rat	369017	0
Rat	450225	0
Rat	407757	0
Rat	407758	0
Rat	266717	0
Rat	287701	0
Rat	287700	0
Rat	287702	0
Rat	683613	0
Rat	287697	0
Rat	406227	0
Rat	287699	0
Rat	406226	0
Rat	287698	0
Rat	406228	0
Rat	25626	0
Rat	683313	0
Rat	407762	0
Rat	315324	0
Rat	407760	0
Rat	407761	0
Rat	315323	0
Rat	315318	0
Rat	681126	0
Rat	360625	0
Rat	360626	0
Rat	360623	0
Rat	287675	0
Rat	303523	0
Rat	303528	0
Rat	287679	0
Rat	303530	0
Rat	286912	0
Rat	155183	0
Rat	310695	0
Rat	64563	0
Rat	100359836	0
Rat	296468	0
Rat	100360940	0
Rat	297376	0
Rat	25310	0
Rat	64678	0
Rat	dr:D00448	0
Rat	cpd:C21483	0
Rat	619385	0
Rat	689130	0
Rat	dr:D08524	0
Rat	315963	0
Rat	cpd:C21478	0
Rat	cpd:C21479	0
Rat	66021	0
Rat	100909955	0
Rat	29384	0
Rat	680322	0
Rat	365024	0
Rat	498753	0
Rat	363487	0
Rat	679906	0
Rat	24828	0
Rat	171091	0
Rat	364594	0
Rat	100910554	0
Rat	361080	0
Rat	24701	0
Rat	364867	0
Rat	684773	0
Rat	685069	0
Rat	683206	0
Rat	690894	4.70148973578065
Rat	499675	0
Rat	25326	0
Rat	282817	0
Rat	689364	0
Rat	114210	0
Rat	83533	0
Rat	25166	0
Rat	100363171	0
Rat	306962	0
Rat	140657	0
Rat	25739	0
Rat	100359642	0
Rat	100360754	0
Rat	689408	0
Rat	502961	0
Rat	498963	0
Rat	306970	0
Rat	103690190	0
Rat	684173	0
Rat	363328	0
Rat	367264	0
Rat	64646	0
Rat	364420	0.847297855149108
Rat	502129	0
Rat	498894	0
Rat	679886	0
Rat	361844	0
Rat	100912314	4.70148973578065
Rat	502125	0
Rat	368153	0
Rat	414819	0
Rat	309627	0
Rat	298765	0
Rat	296344	0
Rat	684111	0
Rat	414270	0
Rat	291105	0
Rat	rno-miR-363-3p	0
Rat	309603	0
Rat	309600	0
Rat	362763	0
Rat	406194	0
Rat	cpd:C07909	0
Rat	363088	0
Rat	680842	0
Rat	100364016	0
Rat	414779	0
Rat	83617	0
Rat	414786	0
Rat	414787	0
Rat	414785	0
Rat	414783	0
Rat	25729	0
Rat	414788	0
Rat	414789	0
Rat	24751	0
Rat	414790	0
Rat	25163	0
Rat	102546590	0
Rat	414791	0
Rat	414792	0
Rat	294213	0
Rat	24973	0
Rat	310511	0
Rat	308449	0
Rat	58921	0
Rat	362817	0
Rat	317389	0
Rat	365895	0
Rat	361857	0
Rat	362164	0
Rat	314621	0
Rat	365601	0
Rat	363275	0
Rat	290537	0
Rat	686104	0
Rat	361845	0
Rat	25099	0
Rat	24495	0
Rat	684529	0
Rat	83584	0
Rat	60374	0
Rat	300985	0
Rat	299625	0
Rat	117271	0
Rat	170929	0
Rat	60430	0
Rat	171293	0
Rat	64529	0
Rat	171081	0
Rat	361046	0
Rat	156117	0
Rat	246144	3.5110305703692
Rat	361663	0
Rat	300519	0
Rat	65129	0
Rat	65132	0
Rat	65131	0
Rat	100361422	0
Rat	300920	0
Rat	680178	0
Rat	65130	0
Rat	619374	0
Rat	290485	0
Rat	298487	0
Rat	84588	0
Rat	304388	0
Rat	315953	0
Rat	287099	0
Rat	306454	0
Rat	287098	0
Rat	290789	0
Rat	680370	0
Rat	680489	0
Rat	304125	0
Rat	304124	0
Rat	304407	0
Rat	102552482	0
Rat	155268	0
Rat	307618	0
Rat	304073	0
Rat	502083	0
Rat	100360390	0
Rat	103693341	0
Rat	287437	0
Rat	114492	0
Rat	690369	0
Rat	362719	0
Rat	103689966	0
Rat	25603	0
Rat	684122	0
Rat	81520	0
Rat	317371	0
Rat	682937	0
Rat	311567	0
Rat	24508	0
Rat	361167	0
Rat	365948	0
Rat	100363332	0
Rat	313498	0
Rat	364403	0
Rat	100913063	0
Rat	307366	0
Rat	313126	0
Rat	50564	0
Rat	362979	0
Rat	266706	0
Rat	chebi:50775	0
Rat	chebi:64182	0
Rat	chebi:64183	0
Rat	chebi:50776	0
Rat	chebi:64136	0
Rat	24497	0
Rat	25325	0
Rat	63835	2.90311074626691
Rat	116562	0
Rat	366962	0
Rat	79032	0
Rat	116967	0
Rat	114506	0
Rat	303070	0
Rat	24171	0
Rat	305131	0
Rat	502990	0
Rat	311846	0
Rat	308667	0
Rat	304203	0
Rat	362899	0
Rat	305135	0
Rat	289443	0
Rat	362642	0
Rat	289594	0
Rat	301291	0
Rat	24770	0
Rat	29397	0
Rat	300339	0
Rat	300338	0
Rat	501996	0
Rat	116472	0
Rat	312679	0
Rat	25610	0
Rat	54268	0
Rat	304150	0
Rat	301289	0
Rat	171052	0
Rat	303285	0
Rat	171045	0
Rat	682837	0
Rat	117518	0
Rat	116553	0
Rat	306247	0
Rat	362417	0
Rat	287561	0
Rat	309114	0
Rat	287562	0
Rat	286997	0
Rat	297520	0
Rat	691516	0
Rat	317546	0
Rat	641624	0
Rat	362788	0
Rat	294270	0
Rat	294273	0
Rat	294274	0
Rat	309622	0
Rat	140924	3.5110305703692
Rat	309621	0
Rat	156726	0
Rat	54267	0
Rat	84405	0
Rat	24986	0
Rat	303496	0
Rat	cpd:C14767	0
Rat	cpd:C14762	0
Rat	81924	0
Rat	79451	0
Rat	246074	0
Rat	681458	0
Rat	29184	0
Rat	140914	0
Rat	cpd:C14776	0
Rat	298199	0
Rat	25271	0
Rat	363331	0
Rat	499358	0
Rat	rno-miR-27b-3p	0
Rat	686098	0
Rat	58852	0
Rat	499985	0
Rat	501283	0
Rat	361801	0
Rat	94172	0
Rat	24207	0
Rat	59116	0
Rat	252898	0
Rat	29171	0
Rat	cpd:C04646	0
Rat	cpd:C16613	0
Rat	cpd:C16618	0
Rat	cpd:C16619	0
Rat	29476	0
Rat	65051	0
Rat	306761	0
Rat	290757	0
Rat	64025	0
Rat	245962	0
Rat	24257	0
Rat	83580	0
Rat	292666	0
Rat	25544	0
Rat	cpd:C02545	0
Rat	29436	0
Rat	293118	0
Rat	499099	0
Rat	362248	0
Rat	60327	0
Rat	chebi:90176	0
Rat	chebi:58044	0
Rat	cpd:C00196	0
Rat	chebi:88742	0
Rat	680609	0
Rat	24499	0
Rat	689932	0
Rat	368158	0
Rat	25205	0
Rat	291100	0
Rat	25690	0
Rat	500836	0
Rat	365368	0
Rat	317382	0
Rat	117547	0
Rat	501869	0
Rat	305450	0
Rat	292458	0
Rat	292450	0
Rat	502217	0
Rat	292461	0
Rat	29683	0
Rat	294251	0
Rat	cpd:C06232	0
Rat	chebi:59648	0
Rat	311655	0
Rat	chebi:60102	0
Rat	chebi:58698	0
Rat	cpd:C15978	0
Rat	cpd:C15979	0
Rat	cpd:C15976	0
Rat	cpd:C15977	0
Rat	cpd:C15974	0
Rat	cpd:C15975	0
Rat	cpd:C03284	0
Rat	cpd:C15980	0
Rat	cpd:C06001	0
Rat	367196	0
Rat	cpd:C05998	0
Rat	cpd:C00349	0
Rat	cpd:C02170	0
Rat	cpd:C01205	0
Rat	cpd:C03069	0
Rat	cpd:C02939	0
Rat	365395	0
Rat	313152	4.70148973578065
Rat	24536	0
Rat	24657	0
Rat	171499	0
Rat	24387	0
Rat	688621	0
Rat	681145	0
Rat	300772	0
Rat	652957	0
Rat	293515	0
Rat	171556	0
Rat	681112	0
Rat	24649	0
Rat	444986	0
Rat	25177	0
Rat	171060	0
Rat	287659	0
Rat	24336	3.5110305703692
Rat	81811	0
Rat	245983	0
Rat	24500	0
Rat	171040	0
Rat	305828	0
Rat	25647	0
Rat	688622	0
Rat	690028	0
Rat	366455	0
Rat	170819	0
Rat	60584	0
Rat	83681	0
Rat	303903	0
Rat	316062	0
Rat	303905	0
Rat	chebi:90171	0
Rat	chebi:90174	0
Rat	chebi:64085	0
Rat	361751	0
Rat	cpd:C04899	0
Rat	chebi:90832	0
Rat	295229	0
Rat	315760	0
Rat	308571	0
Rat	312855	0
Rat	cpd:C11537	0
Rat	cpd:C15650	0
Rat	295961	0
Rat	cpd:C02356	0
Rat	cpd:C21016	0
Rat	cpd:C21015	0
Rat	cpd:C05823	0
Rat	84350	0
Rat	cpd:C04188	0
Rat	cpd:C04582	0
Rat	cpd:C08276	0
Rat	cpd:C15606	0
Rat	cpd:C02218	0
Rat	cpd:C01962	0
Rat	cpd:C05527	0
Rat	cpd:C05528	0
Rat	cpd:C00046	0
Rat	293624	0
Rat	364073	0
Rat	297989	0
Rat	363452	0
Rat	362007	0
Rat	317335	0
Rat	252961	0
Rat	494338	0
Rat	316051	0
Rat	266764	0
Rat	303538	0
Rat	361296	0
Rat	100049583	0
Rat	682147	0
Rat	59296	0
Rat	29197	0
Rat	cpd:C20640	0
Rat	353316	0
Rat	81780	0
Rat	688858	0
Rat	680611	0
Rat	688951	0
Rat	691799	0
Rat	cpd:C21790	0
Rat	cpd:C21791	0
Rat	117551	0
Rat	100363064	0
Rat	450222	0
Rat	25148	0
Rat	363856	0
Rat	688750	0
Rat	361680	0
Rat	288375	0
Rat	288378	0
Rat	501797	0
Rat	304197	0
Rat	288386	0
Rat	338457	0
Rat	305353	0
Rat	305354	0
Rat	448830	0
Rat	25542	0
Rat	289337	0
Rat	296953	0
Rat	287464	0
Rat	292541	0
Rat	171390	0
Rat	316010	0
Rat	114555	0
Rat	294691	0
Rat	64476	0
Rat	298784	0
Rat	360850	0
Rat	291912	0
Rat	207122	0
Rat	303090	0
Rat	686323	0
Rat	191568	0
Rat	365661	0
Rat	691998	0
Rat	294770	0
Rat	100362733	0
Rat	286971	0
Rat	497619	0
Rat	366959	0
Rat	290315	0
Rat	cpd:C00213	0
Rat	cpd:C01026	0
Rat	cpd:C05519	0
Rat	cpd:C01242	0
Rat	245961	0
Rat	cpd:C02051	0
Rat	cpd:C01888	0
Rat	cpd:C03508	0
Rat	309186	0
Rat	116669	0
Rat	361969	0
Rat	25259	0
Rat	684555	0
Rat	295352	0
Rat	cpd:C00963	0
Rat	362278	0
Rat	299732	0
Rat	cpd:C00509	0
Rat	363160	0
Rat	288611	0
Rat	308757	0
Rat	295319	0
Rat	cpd:C04042	0
Rat	gl:G13094	0
Rat	gl:G13093	0
Rat	gl:G13092	0
Rat	gl:G13091	0
Rat	gl:G13098	0
Rat	gl:G13097	0
Rat	gl:G13096	0
Rat	gl:G13095	0
Rat	500051	0
Rat	690610	0
Rat	gl:G13087	0
Rat	171516	0
Rat	cpd:C18231	0
Rat	gl:G01977	0
Rat	500892	0
Rat	cpd:C05337	0
Rat	56819	0
Rat	cpd:C16476	0
Rat	84050	0
Rat	64468	0
Rat	cpd:C17346	0
Rat	cpd:C17345	0
Rat	cpd:C17343	0
Rat	299756	0
Rat	cpd:C05300	0
Rat	cpd:C00094	0
Rat	cpd:C00093	0
Rat	gl:G01945	0
Rat	499751	0
Rat	cpd:C08821	0
Rat	303407	0
Rat	cpd:C02282	0
Rat	245960	0
Rat	cpd:C04475	0
Rat	cpd:C04477	0
Rat	362702	0
Rat	688293	0
Rat	cpd:C02222	0
Rat	cpd:C02232	0
Rat	gl:G00143	0
Rat	gl:G00144	0
Rat	cpd:C01380	0
Rat	84430	0
Rat	gl:G00154	0
Rat	gl:G00155	0
Rat	gl:G00149	0
Rat	gl:G00145	0
Rat	gl:G00146	0
Rat	gl:G00148	0
Rat	gl:G00163	0
Rat	cpd:C04432	0
Rat	gl:G00164	0
Rat	gl:G00160	0
Rat	gl:G00162	0
Rat	682974	0
Rat	gl:G00156	0
Rat	gl:G00157	0
Rat	gl:G00158	0
Rat	gl:G00159	0
Rat	cpd:C06611	0
Rat	cpd:C06612	0
Rat	cpd:C06613	0
Rat	cpd:C06614	0
Rat	cpd:C06615	0
Rat	cpd:C11135	0
Rat	500972	0
Rat	cpd:C00490	0
Rat	361796	0
Rat	313756	0
Rat	360475	0
Rat	308390	0
Rat	114089	0
Rat	363513	0
Rat	362676	0
Rat	gl:G13058	0
Rat	gl:G13057	0
Rat	gl:G13039	0
Rat	gl:G13038	0
Rat	gl:G13037	0
Rat	cpd:C01789	0
Rat	gl:G13043	0
Rat	gl:G13042	0
Rat	gl:G13041	0
Rat	gl:G13040	0
Rat	gl:G13044	0
Rat	317296	0
Rat	688673	0
Rat	cpd:C00461	0
Rat	361368	0
Rat	cpd:C02646	0
Rat	25284	0
Rat	cpd:C01794	0
Rat	gl:G13074	0
Rat	gl:G13073	0
Rat	cpd:C12455	0
Rat	cpd:C02659	0
Rat	gl:G00171	0
Rat	cpd:C10208	0
Rat	cpd:C00401	0
Rat	cpd:C00409	0
Rat	cpd:C06198	0
Rat	cpd:C10216	0
Rat	gl:G13028	0
Rat	gl:G13027	0
Rat	cpd:C11556	0
Rat	cpd:C11557	0
Rat	gl:G13026	0
Rat	cpd:C01753	0
Rat	306127	0
Rat	gl:G13036	0
Rat	gl:G13035	0
Rat	gl:G13034	0
Rat	687758	0
Rat	cpd:C01935	0
Rat	363261	0
Rat	cpd:C01943	0
Rat	299841	0
Rat	361076	0
Rat	685560	0
Rat	170588	0
Rat	100216475	0
Rat	353498	0
Rat	24538	0
Rat	287454	0
Rat	gl:G10597	0
Rat	gl:G10598	0
Rat	gl:G10595	0
Rat	gl:G10596	0
Rat	287479	0
Rat	gl:G10599	0
Rat	502969	0
Rat	313373	0
Rat	313375	0
Rat	cpd:C05479	0
Rat	cpd:C06329	0
Rat	288333	0
Rat	gl:G10526	0
Rat	cpd:C06754	0
Rat	cpd:C06755	0
Rat	64133	0
Rat	64134	0
Rat	100359680	0
Rat	313341	0
Rat	cpd:C01083	0
Rat	cpd:C04598	0
Rat	368128	0
Rat	361974	0
Rat	cpd:C04520	0
Rat	cpd:C01490	0
Rat	cpd:C03201	0
Rat	cpd:C00185	0
Rat	cpd:C02362	0
Rat	500826	0
Rat	cpd:C04549	0
Rat	24470	0
Rat	cpd:C04555	0
Rat	100912642	0
Rat	289687	0
Rat	311215	0
Rat	368088	0
Rat	cpd:C02325	0
Rat	103689940	0
Rat	cpd:C14781	0
Rat	cpd:C14782	0
Rat	103689947	0
Rat	cpd:C15646	0
Rat	cpd:C15647	0
Rat	cpd:C15645	0
Rat	293721	0
Rat	cpd:C00157	0
Rat	cpd:C01898	0
Rat	cpd:C21028	0
Rat	cpd:C00561	0
Rat	cpd:C21029	0
Rat	cpd:C00570	0
Rat	cpd:C14749	0
Rat	cpd:C00590	0
Rat	117037	0
Rat	cpd:C00110	0
Rat	gl:G13128	0
Rat	cpd:C00523	0
Rat	cpd:C02723	0
Rat	60576	0
Rat	gl:G13152	0
Rat	gl:G10611	0
Rat	cpd:C00721	0
Rat	292090	0
Rat	681086	0
Rat	367745	0
Rat	cpd:C20775	0
Rat	cpd:C20776	0
Rat	cpd:C05143	0
Rat	310803	0
Rat	303252	0
Rat	292073	0
Rat	cpd:C00718	0
Rat	gl:G10694	0
Rat	296048	0
Rat	cpd:C05103	0
Rat	cpd:C02076	0
Rat	303693	0
Rat	303698	0
Rat	287533	0
Rat	gl:G09660	0
Rat	cpd:C07712	0
Rat	192275	0
Rat	cpd:C03372	0
Rat	cpd:C01194	0
Rat	gl:G00872	0
Rat	100910143	0
Rat	cpd:C15776	0
Rat	cpd:C15777	0
Rat	cpd:C00283	0
Rat	cpd:C09099	0
Rat	309051	0
Rat	cpd:C05977	0
Rat	cpd:C05500	0
Rat	cpd:C15783	0
Rat	cpd:C15781	0
Rat	cpd:C15782	0
Rat	cpd:C15780	0
Rat	cpd:C12270	0
Rat	404783	0
Rat	290783	0
Rat	gl:G12336	0
Rat	cpd:C01594	0
Rat	310463	0
Rat	cpd:C00269	0
Rat	298298	0
Rat	cpd:C04635	0
Rat	313977	0
Rat	362428	0
Rat	cpd:C03715	0
Rat	cpd:C00695	0
Rat	293490	0
Rat	cpd:C03742	0
Rat	361142	0
Rat	cpd:C21106	0
Rat	cpd:C14813	0
Rat	cpd:C14814	0
Rat	gl:G12396	0
Rat	cpd:C14823	0
Rat	cpd:C14826	0
Rat	cpd:C14825	0
Rat	362031	0
Rat	cpd:C00674	0
Rat	361174	0
Rat	cpd:C05294	0
Rat	cpd:C05295	0
Rat	cpd:C05297	0
Rat	cpd:C08325	0
Rat	cpd:C05290	0
Rat	cpd:C00844	0
Rat	cpd:C11508	0
Rat	cpd:C12835	0
Rat	cpd:C12834	0
Rat	317576	0
Rat	cpd:C11522	0
Rat	cpd:C06178	0
Rat	cpd:C06112	0
Rat	309911	0
Rat	cpd:C17267	0
Rat	cpd:C16348	0
Rat	cpd:C05212	0
Rat	25623	0
Rat	cpd:C02189	0
Rat	cpd:C20859	0
Rat	290868	0
Rat	cpd:C04377	0
Rat	683570	0
Rat	360821	0
Rat	681361	0
Rat	100360475	0
Rat	502749	0
Rat	300284	0
Rat	65210	0
Rat	304646	0
Rat	gl:G10770	0
Rat	cpd:C16328	0
Rat	cpd:C16327	0
Rat	cpd:C14145	0
Rat	cpd:C14144	0
Rat	cpd:C16339	0
Rat	cpd:C16338	0
Rat	cpd:C16335	0
Rat	cpd:C16336	0
Rat	cpd:C03021	0
Rat	cpd:C16334	0
Rat	cpd:C16331	0
Rat	cpd:C16332	0
Rat	cpd:C16330	0
Rat	cpd:C20825	0
Rat	gl:G00010	0
Rat	gl:G00011	0
Rat	gl:G00012	0
Rat	gl:G00006	0
Rat	gl:G00007	0
Rat	gl:G00008	0
Rat	gl:G00009	0
Rat	gl:G00002	0
Rat	gl:G00003	0
Rat	gl:G00004	0
Rat	gl:G00005	0
Rat	24254	0
Rat	gl:G00020	0
Rat	gl:G00021	0
Rat	gl:G00022	0
Rat	gl:G00023	0
Rat	gl:G00017	0
Rat	361631	0
Rat	gl:G00018	0
Rat	gl:G00019	0
Rat	gl:G00013	0
Rat	gl:G00014	0
Rat	gl:G00015	0
Rat	25596	0
Rat	gl:G00016	0
Rat	cpd:C05623	0
Rat	gl:G00031	0
Rat	gl:G00032	0
Rat	cpd:C01272	0
Rat	gl:G00028	0
Rat	cpd:C04308	0
Rat	gl:G00029	0
Rat	gl:G00024	0
Rat	313648	0
Rat	gl:G00025	0
Rat	gl:G00026	0
Rat	cpd:C03454	0
Rat	gl:G00027	0
Rat	288174	0
Rat	cpd:C01284	0
Rat	cpd:C04317	0
Rat	gl:G00035	0
Rat	289439	0
Rat	cpd:C00369	0
Rat	362520	0
Rat	gl:G02632	0
Rat	360348	0
Rat	cpd:C03892	0
Rat	78947	0
Rat	cpd:C01241	0
Rat	24203	0
Rat	gl:G00001	0
Rat	313610	0
Rat	cpd:C01243	0
Rat	cpd:C22112	0
Rat	cpd:C00320	0
Rat	cpd:C01674	0
Rat	cpd:C00344	0
Rat	cpd:C22136	0
Rat	cpd:C04706	0
Rat	cpd:C02528	0
Rat	293129	0
Rat	688321	0
Rat	cpd:C00350	0
Rat	688320	0
Rat	362586	0
Rat	cpd:C01204	0
Rat	cpd:C03862	0
Rat	cpd:C04717	0
Rat	25147	0
Rat	24294	0
Rat	367808	0
Rat	24298	0
Rat	cpd:C18043	0
Rat	gl:G01391	0
Rat	cpd:C06081	0
Rat	311821	0
Rat	108349244	0
Rat	cpd:C15808	0
Rat	64701	0
Rat	cpd:C15806	0
Rat	cpd:C15804	0
Rat	cpd:C15805	0
Rat	cpd:C03820	0
Rat	29508	0
Rat	24811	0
Rat	29630	0
Rat	85483	0
Rat	306353	0
Rat	310659	0
Rat	25336	0
Rat	25337	0
Rat	499617	0
Rat	690521	0
Rat	cpd:C11221	0
Rat	54243	0
Rat	81722	0
Rat	363930	0
Rat	120102455	0
Rat	25459	0
Rat	108348989	0
Rat	679571	0
Rat	690230	0
Rat	497907	0
Rat	108349189	0
Rat	cpd:C05151	0
Rat	113959	0
Rat	cpd:C00551	0
Rat	25651	0
Rat	120099223	0
Rat	292866	0
Rat	cpd:C15851	0
Rat	100361452	0
Rat	64517	0
Rat	408242	0
Rat	296370	0
Rat	cpd:C20972	0
Rat	cpd:C20970	0
Rat	cpd:C20971	0
Rat	cpd:C15850	0
Rat	83471	0
Rat	117041	0
Rat	292855	0
Rat	293648	0
Rat	100360872	0
Rat	292872	0
Rat	290257	0
Rat	498012	0
Rat	cpd:C15848	0
Rat	cpd:C15849	0
Rat	cpd:C00873	0
Rat	25153	0
Rat	cpd:C02135	0
Rat	cpd:C04001	0
Rat	312102	0
Rat	25584	0
Rat	24548	0
Rat	cpd:C16510	0
Rat	54249	0
Rat	25048	0
Rat	24235	0
Rat	24236	0
Rat	cpd:C22531	0
Rat	cpd:C22535	0
Rat	81750	0
Rat	cpd:C22533	0
Rat	cpd:C02002	0
Rat	cpd:C22539	0
Rat	cpd:C22538	0
Rat	cpd:C01715	0
Rat	25619	0
Rat	287527	0
Rat	cpd:C00471	0
Rat	cpd:C00752	0
Rat	365577	0
Rat	688887	0
Rat	cpd:C01065	0
Rat	304929	0
Rat	cpd:C22542	0
Rat	cpd:C22540	0
Rat	cpd:C22546	0
Rat	cpd:C22545	0
Rat	cpd:C22547	0
Rat	302470	0
Rat	289057	0
Rat	289055	0
Rat	cpd:C03259	0
Rat	cpd:C03379	0
Rat	cpd:C03378	0
Rat	29169	0
Rat	100361907	0
Rat	cpd:C00306	0
Rat	294257	0
Rat	cpd:C03780	0
Rat	64668	0
Rat	cpd:C03262	0
Rat	59108	0
Rat	85382	0
Rat	cpd:C11038	0
Rat	cpd:C11039	0
Rat	cpd:C00672	0
Rat	cpd:C16300	0
Rat	65054	0
Rat	65133	0
Rat	286758	0
Rat	25293	0
Rat	25241	0
Rat	25386	0
Rat	367316	0
Rat	29172	0
Rat	cpd:C04707	0
Rat	299194	0
Rat	cpd:C04671	0
Rat	192227	0
Rat	cpd:C14778	0
Rat	291403	0
Rat	cpd:C05949	0
Rat	cpd:C05960	0
Rat	308003	0
Rat	25132	0
Rat	cpd:C15915	0
Rat	25055	0
Rat	499883	0
Rat	363735	0
Rat	25517	0
Rat	363112	0
Rat	cpd:C06037	0
Rat	cpd:C03692	0
Rat	25582	0
Rat	117052	0
Rat	266766	0
Rat	302756	0
Rat	317272	0
Rat	59329	0
Rat	100909486	0
Rat	24953	0
Rat	314388	0
Rat	360993	0
Rat	310615	0
Rat	302447	0
Rat	cpd:C04517	0
Rat	24530	0
Rat	cpd:C18125	0
Rat	362219	0
Rat	502711	0
Rat	cpd:C00513	0
Rat	83817	0
Rat	290567	0
Rat	246246	0
Rat	360753	0
Rat	308309	0
Rat	gl:G10610	0
Rat	gl:G10617	0
Rat	361344	0
Rat	gl:G13151	0
Rat	gl:G13150	0
Rat	296360	0
Rat	288271	0
Rat	304947	0
Rat	291047	0
Rat	367218	0
Rat	29394	0
Rat	54264	0
Rat	288770	0
Rat	302963	0
Rat	59114	0
Rat	316122	0
Rat	306628	0
Rat	363265	0
Rat	363458	0
Rat	308718	0
Rat	500006	0
Rat	117265	0
Rat	291922	0
Rat	293067	0
Rat	64526	0
Rat	360463	0
Rat	297570	0
Rat	500036	0
Rat	691447	0
Rat	689995	0
Rat	192280	0
Rat	363453	0
Rat	25521	0
Rat	116839	0
Rat	29535	0
Rat	56768	0
Rat	102552838	0
Rat	24152	0
Rat	cpd:C05606	0
Rat	114596	0
Rat	25351	0
Rat	366142	0
Rat	29173	0
Rat	499766	0
Rat	24826	0
Rat	295324	0
Rat	499879	0
Rat	81819	0
Rat	360817	0
Rat	619436	0
Rat	300367	0
Rat	296612	0
Rat	306117	0
Rat	299607	0
Rat	103694537	0
Rat	84584	0
Rat	317343	0
Rat	690752	0
Rat	140666	0
Rat	299905	0
Rat	679693	0
Rat	306030	0
Rat	303403	0
Rat	24831	0
Rat	54299	0
Rat	293056	0
Rat	261730	0
Rat	360949	0
Rat	499886	0
Rat	192209	0
Rat	498146	0
Rat	303010	0
Rat	309510	0
Rat	450231	0
Rat	450230	0
Rat	299864	0
Rat	450228	0
Rat	450227	0
Rat	450226	0
Rat	117270	0
Rat	287678	0
Rat	303527	0
Rat	683212	0
Rat	cpd:C16512	0
Rat	497009	0
Rat	chebi:85299	0
Rat	chebi:85263	0
Rat	chebi:85262	0
Rat	gl:G00526	0
Rat	gl:G10505	0
Rat	gl:G00711	0
Rat	685472	0
Rat	116595	0
Rat	25456	0
Rat	116724	0
Rat	171297	0
Rat	60391	0
Rat	25674	0
Rat	294380	0
Rat	116647	0
Rat	286930	0
Rat	116508	0
Rat	679668	0
Rat	116681	0
Rat	117096	0
Rat	304733	0
Rat	24397	0
Rat	500219	0
Rat	689035	0
Rat	cpd:C00999	0
Rat	gl:G13083	0
Rat	gl:G13082	0
Rat	gl:G13086	0
Rat	gl:G13084	0
Rat	500306	0
Rat	gl:G11000	0
Rat	309105	0
Rat	gl:G10794	0
Rat	gl:G13153	0
Rat	chebi:58527	0
Rat	chebi:29959	0
Rat	chebi:14649	0
Rat	363118	0
Rat	cpd:C14845	0
Rat	cpd:C14840	0
Rat	cpd:C14848	0
Rat	cpd:C14847	0
Rat	cpd:C14849	0
Rat	cpd:C19574	0
Rat	cpd:C14040	0
Rat	cpd:C06790	0
Rat	cpd:C14855	0
Rat	cpd:C14854	0
Rat	cpd:C14857	0
Rat	cpd:C14850	0
Rat	cpd:C14852	0
Rat	cpd:C14859	0
Rat	cpd:C14858	0
Rat	cpd:C19588	0
Rat	cpd:C14453	0
Rat	cpd:C14866	0
Rat	cpd:C14865	0
Rat	24912	0
Rat	cpd:C14868	0
Rat	cpd:C14861	0
Rat	cpd:C14864	0
Rat	cpd:C14863	0
Rat	cpd:C07490	0
Rat	cpd:C14869	0
Rat	cpd:C06205	0
Rat	cpd:C07535	0
Rat	cpd:C11088	0
Rat	cpd:C14874	0
Rat	cpd:C19488	0
Rat	cpd:C19489	0
Rat	cpd:C14871	0
Rat	cpd:C14870	0
Rat	cpd:C14800	0
Rat	cpd:C14802	0
Rat	cpd:C14801	0
Rat	cpd:C19490	0
Rat	cpd:C11148	0
Rat	cpd:C14787	0
Rat	cpd:C14786	0
Rat	cpd:C03012	0
Rat	cpd:C19559	0
Rat	cpd:C11150	0
Rat	cpd:C00829	0
Rat	cpd:C14556	0
Rat	cpd:C14039	0
Rat	cpd:C19604	0
Rat	cpd:C19607	0
Rat	cpd:C14839	0
Rat	cpd:C19561	0
Rat	cpd:C19562	0
Rat	cpd:C19563	0
Rat	cpd:C19566	0
Rat	cpd:C14791	0
Rat	cpd:C06899	0
Rat	cpd:C16453	0
Rat	100910144	0
Rat	291952	0
Rat	cpd:C16622	0
Rat	cpd:C04242	0
Rat	cpd:C11736	0
Rat	dr:D01223	0
Rat	cpd:C11173	0
Rat	cpd:C16620	0
Rat	cpd:C16634	0
Rat	cpd:C16635	0
Rat	cpd:C16632	0
Rat	cpd:C16633	0
Rat	100125372	0
Rat	cpd:C16630	0
Rat	cpd:C16631	0
Rat	cpd:C07648	0
Rat	dr:D08086	0
Rat	cpd:C07649	0
Rat	cpd:C16641	0
Rat	cpd:C05361	0
Rat	291863	0
Rat	cpd:C12739	0
Rat	dr:D01309	0
Rat	dr:D00346	0
Rat	dr:D00584	0
Rat	cpd:C11376	0
Rat	dr:D04931	0
Rat	cpd:C02380	0
Rat	29225	0
Rat	679149	0
Rat	cpd:C16543	0
Rat	cpd:C21748	0
Rat	cpd:C21749	0
Rat	cpd:C07446	0
Rat	688542	0
Rat	24346	0
Rat	dr:D08603	0
Rat	cpd:C07447	0
Rat	dr:D04197	0
Rat	192257	0
